Name: usd2brl
Data Provider: www.debit.com.br
Url: www.debit.com.br/consulta20.php?indexador=12&imes=01&iano=2000&fmes=12&fano=2014
Description: Dollar to BRL exchange Rate
time,rate
2002-07-18,2.8490000000000002
2002-07-19,2.8639999999999999
2002-07-20,2.8639999999999999
2002-07-21,2.8639999999999999
2002-07-22,2.8999999999999999
2002-07-23,2.9180000000000001
2002-07-24,2.944
2002-07-25,2.9900000000000002
2002-07-26,3.0099999999999998
2002-07-27,3.0099999999999998
2002-07-28,3.0099999999999998
2002-07-29,3.1699999999999999
2002-07-30,3.29
2002-07-31,3.46
2002-08-01,3.1200000000000001
2002-08-02,3.0
2002-08-03,3.0
2002-08-04,3.0
2002-08-05,3.1600000000000001
2002-08-06,3.1000000000000001
2002-08-07,3.0099999999999998
2002-08-08,2.9049999999999998
2002-08-09,3.0099999999999998
2002-08-10,3.0099999999999998
2002-08-11,3.0099999999999998
2002-08-12,3.145
2002-08-13,3.1549999999999998
2002-08-13,3.1549999999999998
2002-08-14,3.2000000000000002
2002-08-15,3.2050000000000001
2002-08-16,3.1150000000000002
2002-08-17,3.1150000000000002
2002-08-18,3.1150000000000002
2002-08-19,3.1000000000000001
2002-08-20,2.9500000000000002
2002-08-21,3.0800000000000001
2002-08-22,3.1349999999999998
2002-08-23,3.1099999999999999
2002-08-24,3.1099999999999999
2002-08-25,3.1099999999999999
2002-08-26,3.0899999999999999
2002-08-27,3.1299999999999999
2002-08-28,3.1200000000000001
2002-08-29,3.0699999999999998
2002-08-30,3.0049999999999999
2002-08-31,3.0049999999999999
2002-09-01,3.0049999999999999
2002-09-02,3.0049999999999999
2002-09-03,3.0979999999999999
2002-09-04,3.1150000000000002
2002-09-05,3.1499999999999999
2002-09-06,3.1680000000000001
2002-09-07,3.1680000000000001
2002-09-08,3.1680000000000001
2002-09-09,3.097
2002-09-10,3.1349999999999998
2002-09-11,3.1000000000000001
2002-09-12,3.1240000000000001
2002-09-13,3.1589999999999998
2002-09-14,3.1589999999999998
2002-09-15,3.1589999999999998
2002-09-16,3.214
2002-09-16,3.214
2002-09-17,3.2450000000000001
2002-09-18,3.3500000000000001
2002-09-19,3.4449999999999998
2002-09-20,3.3999999999999999
2002-09-21,3.3999999999999999
2002-09-22,3.3999999999999999
2002-09-23,3.5649999999999999
2002-09-24,3.77
2002-09-25,3.6600000000000001
2002-09-26,3.75
2002-09-27,3.8700000000000001
2002-09-28,3.8700000000000001
2002-09-29,3.8700000000000001
2002-09-30,3.75
2002-10-01,3.6000000000000001
2002-10-02,3.6600000000000001
2002-10-03,3.6899999999999999
2002-10-04,3.6099999999999999
2002-10-05,3.6099999999999999
2002-10-06,3.6099999999999999
2002-10-07,3.73
2002-10-08,3.7200000000000002
2002-10-09,3.8700000000000001
2002-10-10,3.98
2002-10-11,3.8100000000000001
2002-10-12,3.8100000000000001
2002-10-13,3.8100000000000001
2002-10-14,3.8399999999999999
2002-10-15,3.8399999999999999
2002-10-16,3.9100000000000001
2002-10-17,3.8999999999999999
2002-10-18,3.8650000000000002
2002-10-19,3.8650000000000002
2002-10-20,3.8650000000000002
2002-10-20,3.8650000000000002
2002-10-21,3.9049999999999998
2002-10-22,3.8999999999999999
2002-10-23,3.8999999999999999
2002-10-24,3.7949999999999999
2002-10-25,3.7200000000000002
2002-10-26,3.7200000000000002
2002-10-27,3.7200000000000002
2002-10-28,3.77
2002-10-29,3.8100000000000001
2002-10-30,3.71
2002-10-31,3.625
2002-11-01,3.5899999999999999
2002-11-02,3.5899999999999999
2002-11-03,3.5899999999999999
2002-11-04,3.5299999999999998
2002-11-05,3.52
2002-11-06,3.6499999999999999
2002-11-07,3.585
2002-11-08,3.54
2002-11-09,3.54
2002-11-10,3.54
2002-11-11,3.5099999999999998
2002-11-12,3.6000000000000001
2002-11-13,3.6200000000000001
2002-11-14,3.6749999999999998
2002-11-15,3.6749999999999998
2002-11-16,3.6749999999999998
2002-11-17,3.6749999999999998
2002-11-18,3.5499999999999998
2002-11-19,3.5499999999999998
2002-11-20,3.5099999999999998
2002-11-21,3.52
2002-11-22,3.5550000000000002
2002-11-23,3.5550000000000002
2002-11-23,3.5550000000000002
2002-11-24,3.5550000000000002
2002-11-25,3.5350000000000001
2002-11-26,3.605
2002-11-27,3.5880000000000001
2002-11-28,3.6000000000000001
2002-11-29,3.6499999999999999
2002-11-30,3.6499999999999999
2002-12-01,3.6499999999999999
2002-12-02,3.6230000000000002
2002-12-03,3.6800000000000002
2002-12-04,3.7200000000000002
2002-12-05,3.7599999999999998
2002-12-06,3.75
2002-12-07,3.75
2002-12-08,3.75
2002-12-09,3.7799999999999998
2002-12-10,3.7999999999999998
2002-12-11,3.7650000000000001
2002-12-12,3.7799999999999998
2002-12-13,3.7250000000000001
2002-12-14,3.7250000000000001
2002-12-15,3.7250000000000001
2002-12-16,3.5950000000000002
2002-12-17,3.5699999999999998
2002-12-18,3.52
2002-12-19,3.4750000000000001
2002-12-20,3.48
2002-12-21,3.48
2002-12-22,3.48
2002-12-23,3.5
2002-12-24,3.5
2002-12-25,3.5
2002-12-26,3.5499999999999998
2002-12-27,3.5350000000000001
2002-12-27,3.5350000000000001
2002-12-28,3.5350000000000001
2002-12-29,3.5350000000000001
2002-12-30,3.5299999999999998
2002-12-31,3.5299999999999998
2003-01-01,3.5299999999999998
2003-01-02,3.5249999999999999
2003-01-03,3.4350000000000001
2003-01-04,3.4350000000000001
2003-01-05,3.4350000000000001
2003-01-06,3.3399999999999999
2003-01-07,3.2919999999999998
2003-01-08,3.3149999999999999
2003-01-09,3.3100000000000001
2003-01-10,3.29
2003-01-11,3.29
2003-01-12,3.29
2003-01-13,3.2999999999999998
2003-01-14,3.2549999999999999
2003-01-15,3.3250000000000002
2003-01-16,3.3069999999999999
2003-01-17,3.3700000000000001
2003-01-18,3.3700000000000001
2003-01-19,3.3700000000000001
2003-01-20,3.4049999999999998
2003-01-21,3.4750000000000001
2003-01-22,3.5099999999999998
2003-01-23,3.5249999999999999
2003-01-24,3.6200000000000001
2003-01-25,3.6200000000000001
2003-01-26,3.6200000000000001
2003-01-27,3.6179999999999999
2003-01-28,3.6379999999999999
2003-01-29,3.5950000000000002
2003-01-30,3.5550000000000002
2003-01-30,3.5550000000000002
2003-01-31,3.5150000000000001
2003-02-01,3.5150000000000001
2003-02-02,3.5150000000000001
2003-02-03,3.5099999999999998
2003-02-04,3.5600000000000001
2003-02-05,3.5550000000000002
2003-02-06,3.5899999999999999
2003-02-07,3.5800000000000001
2003-02-08,3.5800000000000001
2003-02-09,3.5800000000000001
2003-02-10,3.5800000000000001
2003-02-11,3.5779999999999998
2003-02-12,3.6000000000000001
2003-02-13,3.6549999999999998
2003-02-14,3.6600000000000001
2003-02-15,3.6600000000000001
2003-02-16,3.6600000000000001
2003-02-17,3.6150000000000002
2003-02-18,3.5880000000000001
2003-02-19,3.6099999999999999
2003-02-20,3.6099999999999999
2003-02-21,3.6200000000000001
2003-02-22,3.6200000000000001
2003-02-23,3.6200000000000001
2003-02-24,3.5819999999999999
2003-02-25,3.6000000000000001
2003-02-26,3.5800000000000001
2003-02-27,3.5579999999999998
2003-02-28,3.5649999999999999
2003-03-01,3.5649999999999999
2003-03-02,3.5649999999999999
2003-03-03,3.5649999999999999
2003-03-04,3.5649999999999999
2003-03-05,3.5649999999999999
2003-03-05,3.5649999999999999
2003-03-06,3.4900000000000002
2003-03-07,3.4950000000000001
2003-03-08,3.4950000000000001
2003-03-09,3.4950000000000001
2003-03-10,3.52
2003-03-11,3.48
2003-03-12,3.4649999999999999
2003-03-13,3.4060000000000001
2003-03-14,3.4329999999999998
2003-03-15,3.4329999999999998
2003-03-16,3.4329999999999998
2003-03-17,3.4350000000000001
2003-03-18,3.4350000000000001
2003-03-19,3.4649999999999999
2003-03-20,3.4750000000000001
2003-03-21,3.4020000000000001
2003-03-22,3.4020000000000001
2003-03-23,3.4020000000000001
2003-03-24,3.3969999999999998
2003-03-25,3.3650000000000002
2003-03-26,3.3799999999999999
2003-03-27,3.3849999999999998
2003-03-28,3.3599999999999999
2003-03-29,3.3599999999999999
2003-03-30,3.3599999999999999
2003-03-31,3.3500000000000001
2003-04-01,3.3109999999999999
2003-04-02,3.2599999999999998
2003-04-03,3.25
2003-04-04,3.1800000000000002
2003-04-05,3.1800000000000002
2003-04-06,3.1800000000000002
2003-04-07,3.1499999999999999
2003-04-08,3.1819999999999999
2003-04-08,3.1819999999999999
2003-04-09,3.1899999999999999
2003-04-10,3.2429999999999999
2003-04-11,3.2000000000000002
2003-04-12,3.2000000000000002
2003-04-13,3.2000000000000002
2003-04-14,3.1600000000000001
2003-04-15,3.0750000000000002
2003-04-16,3.0899999999999999
2003-04-17,3.0249999999999999
2003-04-18,3.0249999999999999
2003-04-19,3.0249999999999999
2003-04-20,3.0249999999999999
2003-04-21,3.0249999999999999
2003-04-22,3.0390000000000001
2003-04-23,2.9950000000000001
2003-04-24,3.0099999999999998
2003-04-25,3.0070000000000001
2003-04-26,3.0070000000000001
2003-04-27,3.0070000000000001
2003-04-28,2.96
2003-04-29,2.9079999999999999
2003-04-30,2.9079999999999999
2003-05-01,2.9079999999999999
2003-05-02,2.9620000000000002
2003-05-03,2.9620000000000002
2003-05-04,2.9620000000000002
2003-05-05,3.0350000000000001
2003-05-06,3.02
2003-05-07,2.9399999999999999
2003-05-08,2.9119999999999999
2003-05-09,2.8700000000000001
2003-05-10,2.8700000000000001
2003-05-11,2.8700000000000001
2003-05-12,2.8599999999999999
2003-05-12,2.8599999999999999
2003-05-13,2.8879999999999999
2003-05-14,2.8879999999999999
2003-05-15,2.9649999999999999
2003-05-16,2.9399999999999999
2003-05-17,2.9399999999999999
2003-05-18,2.9399999999999999
2003-05-19,2.9950000000000001
2003-05-20,3.04
2003-05-21,2.9969999999999999
2003-05-22,2.9780000000000002
2003-05-23,2.9129999999999998
2003-05-24,2.9129999999999998
2003-05-25,2.9129999999999998
2003-05-26,3.02
2003-05-27,3.028
2003-05-28,3.008
2003-05-29,2.9380000000000002
2003-05-30,2.9649999999999999
2003-05-31,2.9649999999999999
2003-06-01,2.9649999999999999
2003-06-02,2.9780000000000002
2003-06-03,2.9430000000000001
2003-06-04,2.915
2003-06-05,2.855
2003-06-06,2.875
2003-06-07,2.875
2003-06-08,2.875
2003-06-09,2.8620000000000001
2003-06-10,2.8650000000000002
2003-06-11,2.8500000000000001
2003-06-12,2.8599999999999999
2003-06-13,2.835
2003-06-14,2.835
2003-06-15,2.835
2003-06-15,2.835
2003-06-16,2.8700000000000001
2003-06-17,2.8599999999999999
2003-06-18,2.8860000000000001
2003-06-19,2.8860000000000001
2003-06-20,2.8849999999999998
2003-06-21,2.8849999999999998
2003-06-22,2.8849999999999998
2003-06-23,2.8599999999999999
2003-06-24,2.8650000000000002
2003-06-25,2.8580000000000001
2003-06-26,2.8969999999999998
2003-06-27,2.8780000000000001
2003-06-28,2.8780000000000001
2003-06-29,2.8780000000000001
2003-06-30,2.8380000000000001
2003-07-01,2.8340000000000001
2003-07-02,2.8149999999999999
2003-07-03,2.8199999999999998
2003-07-04,2.8359999999999999
2003-07-05,2.8359999999999999
2003-07-06,2.8359999999999999
2003-07-07,2.8799999999999999
2003-07-08,2.8679999999999999
2003-07-09,2.859
2003-07-10,2.8900000000000001
2003-07-11,2.8900000000000001
2003-07-12,2.8900000000000001
2003-07-13,2.8900000000000001
2003-07-14,2.8599999999999999
2003-07-15,2.8519999999999999
2003-07-16,2.8450000000000002
2003-07-17,2.8679999999999999
2003-07-18,2.887
2003-07-19,2.887
2003-07-19,2.887
2003-07-20,2.887
2003-07-21,2.8759999999999999
2003-07-22,2.8780000000000001
2003-07-23,2.8940000000000001
2003-07-24,2.8860000000000001
2003-07-25,2.8900000000000001
2003-07-26,2.8900000000000001
2003-07-27,2.8900000000000001
2003-07-28,2.8940000000000001
2003-07-29,2.899
2003-07-30,2.968
2003-07-31,2.9630000000000001
2003-08-01,3.0270000000000001
2003-08-02,3.0270000000000001
2003-08-03,3.0270000000000001
2003-08-04,3.0680000000000001
2003-08-05,3.02
2003-08-06,3.0499999999999998
2003-08-07,2.9820000000000002
2003-08-08,2.9830000000000001
2003-08-09,2.9830000000000001
2003-08-10,2.9830000000000001
2003-08-11,2.9940000000000002
2003-08-12,3.0230000000000001
2003-08-13,3.0299999999999998
2003-08-14,3.0129999999999999
2003-08-15,2.992
2003-08-16,2.992
2003-08-17,2.992
2003-08-18,2.984
2003-08-19,2.9969999999999999
2003-08-20,3.0
2003-08-21,3.0019999999999998
2003-08-22,2.992
2003-08-22,2.992
2003-08-23,2.992
2003-08-24,2.992
2003-08-25,2.9889999999999999
2003-08-26,2.9860000000000002
2003-08-27,2.9569999999999999
2003-08-28,2.956
2003-08-29,2.9660000000000002
2003-08-30,2.9660000000000002
2003-08-31,2.9660000000000002
2003-09-01,2.984
2003-09-02,2.9609999999999999
2003-09-03,2.96
2003-09-04,2.9300000000000002
2003-09-05,2.9039999999999999
2003-09-06,2.9039999999999999
2003-09-07,2.9039999999999999
2003-09-08,2.9420000000000002
2003-09-09,2.9220000000000002
2003-09-10,2.8879999999999999
2003-09-11,2.9129999999999998
2003-09-12,2.895
2003-09-13,2.895
2003-09-14,2.895
2003-09-15,2.7869999999999999
2003-09-16,2.9100000000000001
2003-09-17,2.9079999999999999
2003-09-18,2.8969999999999998
2003-09-19,2.9009999999999998
2003-09-20,2.9009999999999998
2003-09-21,2.9009999999999998
2003-09-22,2.8999999999999999
2003-09-23,2.9209999999999998
2003-09-24,2.9199999999999999
2003-09-25,2.9380000000000002
2003-09-25,2.9380000000000002
2003-09-26,2.9369999999999998
2003-09-27,2.9369999999999998
2003-09-28,2.9369999999999998
2003-09-29,2.9260000000000002
2003-09-30,2.8900000000000001
2003-10-01,2.9020000000000001
2003-10-02,2.8980000000000001
2003-10-03,2.8849999999999998
2003-10-04,2.8849999999999998
2003-10-05,2.8849999999999998
2003-10-06,2.8599999999999999
2003-10-07,2.8580000000000001
2003-10-08,2.8460000000000001
2003-10-09,2.8300000000000001
2003-10-10,2.839
2003-10-11,2.839
2003-10-12,2.839
2003-10-13,2.8340000000000001
2003-10-14,2.8279999999999998
2003-10-15,2.8260000000000001
2003-10-16,2.8479999999999999
2003-10-17,2.867
2003-10-18,2.867
2003-10-19,2.867
2003-10-20,2.8740000000000001
2003-10-21,2.855
2003-10-22,2.8620000000000001
2003-10-23,2.863
2003-10-24,2.8690000000000002
2003-10-25,2.8690000000000002
2003-10-26,2.8690000000000002
2003-10-27,2.8679999999999999
2003-10-28,2.8580000000000001
2003-10-29,2.843
2003-10-29,2.843
2003-10-30,2.8479999999999999
2003-10-31,2.8639999999999999
2003-11-01,2.8639999999999999
2003-11-02,2.8639999999999999
2003-11-03,2.8479999999999999
2003-11-04,2.859
2003-11-05,2.8599999999999999
2003-11-06,2.875
2003-11-07,2.867
2003-11-08,2.867
2003-11-09,2.867
2003-11-10,2.8849999999999998
2003-11-11,2.9049999999999998
2003-11-12,2.8999999999999999
2003-11-13,2.9380000000000002
2003-11-14,2.948
2003-11-15,2.948
2003-11-16,2.948
2003-11-17,2.9300000000000002
2003-11-18,2.9409999999999998
2003-11-19,2.9420000000000002
2003-11-20,2.9399999999999999
2003-11-21,2.9209999999999998
2003-11-22,2.9209999999999998
2003-11-23,2.9209999999999998
2003-11-24,2.919
2003-11-25,2.9239999999999999
2003-11-26,2.9460000000000002
2003-11-27,2.9420000000000002
2003-11-28,2.8700000000000001
2003-11-29,2.8700000000000001
2003-11-30,2.8700000000000001
2003-12-01,2.9239999999999999
2003-12-02,2.9300000000000002
2003-12-02,2.9300000000000002
2003-12-03,2.931
2003-12-04,2.9430000000000001
2003-12-05,2.9340000000000002
2003-12-06,2.9340000000000002
2003-12-07,2.9340000000000002
2003-12-08,2.9399999999999999
2003-12-09,2.9329999999999998
2003-12-10,2.9420000000000002
2003-12-11,2.9359999999999999
2003-12-12,2.9350000000000001
2003-12-13,2.9350000000000001
2003-12-14,2.9350000000000001
2003-12-15,2.919
2003-12-16,2.9300000000000002
2003-12-17,2.9300000000000002
2003-12-18,2.9319999999999999
2003-12-19,2.923
2003-12-20,2.923
2003-12-21,2.923
2003-12-22,2.9180000000000001
2003-12-23,2.907
2003-12-24,2.907
2003-12-25,2.907
2003-12-26,2.8999999999999999
2003-12-27,2.8999999999999999
2003-12-28,2.8999999999999999
2003-12-29,2.8599999999999999
2003-12-30,2.9009999999999998
2003-12-31,2.9009999999999998
2004-01-01,2.9009999999999998
2004-01-02,2.8769999999999998
2004-01-03,2.8769999999999998
2004-01-04,2.8769999999999998
2004-01-05,2.8530000000000002
2004-01-05,2.8530000000000002
2004-01-06,2.8660000000000001
2004-01-07,2.8580000000000001
2004-01-08,2.8540000000000001
2004-01-09,2.8300000000000001
2004-01-10,2.8300000000000001
2004-01-11,2.8300000000000001
2004-01-12,2.7879999999999998
2004-01-13,2.8050000000000002
2004-01-14,2.8159999999999998
2004-01-15,2.8119999999999998
2004-01-16,2.827
2004-01-17,2.827
2004-01-18,2.827
2004-01-19,2.8380000000000001
2004-01-20,2.8359999999999999
2004-01-21,2.843
2004-01-22,2.8370000000000002
2004-01-23,2.839
2004-01-24,2.839
2004-01-25,2.839
2004-01-26,2.843
2004-01-27,2.8679999999999999
2004-01-28,2.8940000000000001
2004-01-29,2.9289999999999998
2004-01-30,2.9300000000000002
2004-01-31,2.9300000000000002
2004-02-01,2.9300000000000002
2004-02-02,2.9420000000000002
2004-02-03,2.9159999999999999
2004-02-04,2.9169999999999998
2004-02-05,2.9300000000000002
2004-02-06,2.9319999999999999
2004-02-07,2.9319999999999999
2004-02-08,2.9319999999999999
2004-02-08,2.9319999999999999
2004-02-09,2.923
2004-02-10,2.919
2004-02-11,2.9049999999999998
2004-02-12,2.8940000000000001
2004-02-13,2.9039999999999999
2004-02-14,2.9039999999999999
2004-02-15,2.9039999999999999
2004-02-16,2.9060000000000001
2004-02-17,2.9169999999999998
2004-02-18,2.9390000000000001
2004-02-19,2.9580000000000002
2004-02-20,2.9569999999999999
2004-02-21,2.9569999999999999
2004-02-22,2.9569999999999999
2004-02-23,2.9569999999999999
2004-02-24,2.9569999999999999
2004-02-25,2.9390000000000001
2004-02-26,2.9329999999999998
2004-02-27,2.9039999999999999
2004-02-28,2.9039999999999999
2004-02-29,2.9039999999999999
2004-03-01,2.8929999999999998
2004-03-02,2.8900000000000001
2004-03-03,2.8860000000000001
2004-03-04,2.8879999999999999
2004-03-05,2.867
2004-03-06,2.867
2004-03-07,2.867
2004-03-08,2.8740000000000001
2004-03-09,2.879
2004-03-10,2.8980000000000001
2004-03-11,2.907
2004-03-12,2.899
2004-03-13,2.899
2004-03-13,2.899
2004-03-14,2.899
2004-03-15,2.903
2004-03-16,2.8959999999999999
2004-03-17,2.8300000000000001
2004-03-18,2.9060000000000001
2004-03-19,2.8999999999999999
2004-03-20,2.8999999999999999
2004-03-21,2.8999999999999999
2004-03-22,2.911
2004-03-23,2.9129999999999998
2004-03-24,2.9279999999999999
2004-03-25,2.9350000000000001
2004-03-26,2.9369999999999998
2004-03-27,2.9369999999999998
2004-03-28,2.9369999999999998
2004-03-29,2.9380000000000002
2004-03-30,2.9079999999999999
2004-03-31,2.895
2004-04-01,2.8879999999999999
2004-04-02,2.8929999999999998
2004-04-03,2.8929999999999998
2004-04-04,2.8929999999999998
2004-04-05,2.8740000000000001
2004-04-06,2.8740000000000001
2004-04-07,2.8690000000000002
2004-04-08,2.883
2004-04-09,2.883
2004-04-10,2.883
2004-04-11,2.883
2004-04-12,2.8799999999999999
2004-04-13,2.891
2004-04-14,2.8860000000000001
2004-04-15,2.9159999999999999
2004-04-16,2.907
2004-04-16,2.907
2004-04-17,2.907
2004-04-18,2.907
2004-04-19,2.9060000000000001
2004-04-20,2.9260000000000002
2004-04-21,2.9260000000000002
2004-04-22,2.9260000000000002
2004-04-23,2.9079999999999999
2004-04-24,2.9079999999999999
2004-04-25,2.9079999999999999
2004-04-26,2.9089999999999998
2004-04-27,2.915
2004-04-28,2.948
2004-04-29,2.9649999999999999
2004-04-30,2.9300000000000002
2004-05-01,2.9300000000000002
2004-05-02,2.9300000000000002
2004-05-03,2.9780000000000002
2004-05-04,2.968
2004-05-05,2.9529999999999998
2004-05-06,2.9990000000000001
2004-05-07,3.0600000000000001
2004-05-08,3.0600000000000001
2004-05-09,3.0600000000000001
2004-05-10,3.1379999999999999
2004-05-11,3.0739999999999998
2004-05-12,3.1379999999999999
2004-05-13,3.1320000000000001
2004-05-14,3.0899999999999999
2004-05-15,3.0899999999999999
2004-05-16,3.0899999999999999
2004-05-17,3.1219999999999999
2004-05-18,3.129
2004-05-19,3.1320000000000001
2004-05-20,3.21
2004-05-20,3.21
2004-05-21,3.1930000000000001
2004-05-22,3.1930000000000001
2004-05-23,3.1930000000000001
2004-05-24,3.177
2004-05-25,3.137
2004-05-26,3.161
2004-05-27,3.1200000000000001
2004-05-28,3.0880000000000001
2004-05-29,3.0880000000000001
2004-05-30,3.0880000000000001
2004-05-31,3.1880000000000002
2004-06-01,3.1459999999999999
2004-06-02,3.133
2004-06-03,3.153
2004-06-04,3.1299999999999999
2004-06-05,3.1299999999999999
2004-06-06,3.1299999999999999
2004-06-07,3.1099999999999999
2004-06-08,3.1139999999999999
2004-06-09,3.1150000000000002
2004-06-10,3.1389999999999998
2004-06-11,3.1389999999999998
2004-06-12,3.1389999999999998
2004-06-13,3.1389999999999998
2004-06-14,3.1680000000000001
2004-06-15,3.1230000000000002
2004-06-16,3.1379999999999999
2004-06-17,3.1259999999999999
2004-06-18,3.1379999999999999
2004-06-19,3.1379999999999999
2004-06-20,3.1379999999999999
2004-06-21,3.1320000000000001
2004-06-22,3.1320000000000001
2004-06-23,3.1179999999999999
2004-06-23,3.1179999999999999
2004-06-24,3.0920000000000001
2004-06-25,3.109
2004-06-26,3.109
2004-06-27,3.109
2004-06-28,3.1269999999999998
2004-06-29,3.1059999999999999
2004-06-30,3.085
2004-07-01,3.0720000000000001
2004-07-02,3.04
2004-07-03,3.04
2004-07-04,3.04
2004-07-05,3.0230000000000001
2004-07-06,3.0459999999999998
2004-07-07,3.0329999999999999
2004-07-08,3.0569999999999999
2004-07-09,3.04
2004-07-10,3.04
2004-07-11,3.04
2004-07-12,3.0329999999999999
2004-07-13,3.0379999999999998
2004-07-14,3.024
2004-07-15,3.0129999999999999
2004-07-16,2.9990000000000001
2004-07-17,2.9990000000000001
2004-07-18,2.9990000000000001
2004-07-19,2.9929999999999999
2004-07-20,3.004
2004-07-21,3.028
2004-07-22,3.0390000000000001
2004-07-23,3.0539999999999998
2004-07-24,3.0539999999999998
2004-07-25,3.0539999999999998
2004-07-26,3.0750000000000002
2004-07-27,3.0619999999999998
2004-07-27,3.0619999999999998
2004-07-28,3.052
2004-07-29,3.0350000000000001
2004-07-30,3.036
2004-07-31,3.036
2004-08-01,3.036
2004-08-02,3.0449999999999999
2004-08-03,3.0510000000000002
2004-08-04,3.0529999999999999
2004-08-05,3.0670000000000002
2004-08-06,3.0299999999999998
2004-08-07,3.0299999999999998
2004-08-08,3.0299999999999998
2004-08-09,3.0390000000000001
2004-08-10,3.0270000000000001
2004-08-11,3.0350000000000001
2004-08-12,3.0329999999999999
2004-08-13,3.0190000000000001
2004-08-14,3.0190000000000001
2004-08-15,3.0190000000000001
2004-08-16,3.0059999999999998
2004-08-17,2.9940000000000002
2004-08-18,2.9940000000000002
2004-08-19,2.9849999999999999
2004-08-20,2.964
2004-08-21,2.964
2004-08-22,2.964
2004-08-23,2.9620000000000002
2004-08-24,2.9540000000000002
2004-08-25,2.9500000000000002
2004-08-26,2.9540000000000002
2004-08-27,2.9529999999999998
2004-08-28,2.9529999999999998
2004-08-29,2.9529999999999998
2004-08-30,2.948
2004-08-30,2.948
2004-08-31,2.9329999999999998
2004-09-01,2.9289999999999998
2004-09-02,2.9350000000000001
2004-09-03,2.9279999999999999
2004-09-04,2.9279999999999999
2004-09-05,2.9279999999999999
2004-09-06,2.9129999999999998
2004-09-07,2.9129999999999998
2004-09-08,2.9009999999999998
2004-09-09,2.9020000000000001
2004-09-10,2.8980000000000001
2004-09-11,2.8980000000000001
2004-09-12,2.8980000000000001
2004-09-13,2.9049999999999998
2004-09-14,2.9119999999999999
2004-09-15,2.903
2004-09-16,2.8879999999999999
2004-09-17,2.8740000000000001
2004-09-18,2.8740000000000001
2004-09-19,2.8740000000000001
2004-09-20,2.867
2004-09-21,2.8730000000000002
2004-09-22,2.867
2004-09-23,2.8719999999999999
2004-09-24,2.8730000000000002
2004-09-25,2.8730000000000002
2004-09-26,2.8730000000000002
2004-09-27,2.8719999999999999
2004-09-28,2.8679999999999999
2004-09-29,2.859
2004-09-30,2.8580000000000001
2004-10-01,2.851
2004-10-02,2.851
2004-10-03,2.851
2004-10-03,2.851
2004-10-04,2.8260000000000001
2004-10-05,2.823
2004-10-06,2.835
2004-10-07,2.851
2004-10-08,2.8239999999999998
2004-10-09,2.8239999999999998
2004-10-10,2.8239999999999998
2004-10-11,2.831
2004-10-12,2.831
2004-10-13,2.8370000000000002
2004-10-14,2.8620000000000001
2004-10-15,2.8620000000000001
2004-10-16,2.8620000000000001
2004-10-17,2.8620000000000001
2004-10-18,2.8540000000000001
2004-10-19,2.8700000000000001
2004-10-20,2.8839999999999999
2004-10-21,2.8530000000000002
2004-10-22,2.8479999999999999
2004-10-23,2.8479999999999999
2004-10-24,2.8479999999999999
2004-10-25,2.8809999999999998
2004-10-26,2.8719999999999999
2004-10-27,2.8580000000000001
2004-10-28,2.8650000000000002
2004-10-29,2.8559999999999999
2004-10-30,2.8559999999999999
2004-10-31,2.8559999999999999
2004-11-01,2.8580000000000001
2004-11-02,2.8580000000000001
2004-11-03,2.8300000000000001
2004-11-04,2.8199999999999998
2004-11-05,2.8180000000000001
2004-11-06,2.8180000000000001
2004-11-06,2.8180000000000001
2004-11-07,2.8180000000000001
2004-11-08,2.8290000000000002
2004-11-09,2.8279999999999998
2004-11-10,2.8199999999999998
2004-11-11,2.819
2004-11-12,2.798
2004-11-13,2.798
2004-11-14,2.798
2004-11-15,2.798
2004-11-16,2.7850000000000001
2004-11-17,2.7669999999999999
2004-11-18,2.7599999999999998
2004-11-19,2.7629999999999999
2004-11-20,2.7629999999999999
2004-11-21,2.7629999999999999
2004-11-22,2.7669999999999999
2004-11-23,2.7440000000000002
2004-11-24,2.7480000000000002
2004-11-25,2.75
2004-11-26,2.7320000000000002
2004-11-27,2.7320000000000002
2004-11-28,2.7320000000000002
2004-11-29,2.7389999999999999
2004-11-30,2.73
2004-12-01,2.714
2004-12-02,2.7229999999999999
2004-12-03,2.7090000000000001
2004-12-04,2.7090000000000001
2004-12-05,2.7090000000000001
2004-12-06,2.718
2004-12-07,2.7309999999999999
2004-12-08,2.766
2004-12-09,2.774
2004-12-10,2.786
2004-12-10,2.786
2004-12-11,2.786
2004-12-12,2.786
2004-12-13,2.7690000000000001
2004-12-14,2.7570000000000001
2004-12-15,2.75
2004-12-16,2.7290000000000001
2004-12-17,2.7240000000000002
2004-12-18,2.7240000000000002
2004-12-19,2.7240000000000002
2004-12-20,2.6920000000000002
2004-12-21,2.6880000000000002
2004-12-22,2.698
2004-12-23,2.706
2004-12-24,2.706
2004-12-25,2.706
2004-12-26,2.706
2004-12-27,2.6539999999999999
2004-12-28,2.6539999999999999
2004-12-29,2.6539999999999999
2004-12-30,2.6539999999999999
2004-12-31,2.6539999999999999
2005-01-01,2.6539999999999999
2005-01-02,2.6539999999999999
2005-01-03,2.6669999999999998
2005-01-04,2.6880000000000002
2005-01-05,2.7090000000000001
2005-01-06,2.7109999999999999
2005-01-07,2.702
2005-01-08,2.702
2005-01-09,2.702
